sf_max,min_tp,max_tp,line28,variant,adr_order,adr_window,mae_adr_lm,mae_friis_lm,mae_ml_lm,mae_energy_pp,mae_toa_pp,n_unreachable,score
12,7.0,20.0,as printed,corrected,blocks,50,1.05,1.0,1.375,35.79237668629124,3.893491361992781,0,7.393586804828401
12,7.0,20.0,as printed,corrected,blocks,10,2.0,1.0,1.375,24.41098662268187,6.184402098156561,0,7.434538872083843
11,2.0,20.0,as printed,corrected,test_order,50,1.05,1.0,0.5,35.998334356356914,12.929897802605163,0,7.442823215896207
12,7.0,20.0,as printed,corrected,test_order,10,2.0,1.0,1.375,24.534587702635033,6.1452581310538745,0,7.44298458336889
11,2.0,20.0,as printed,corrected,blocks,50,1.05,1.0,0.5,36.00665072762523,12.945376668636337,0,7.445202739626157
11,7.0,20.0,as printed,corrected,blocks,10,2.0,1.0,1.375,26.047685118119308,5.255868499135121,0,7.505355361725442
11,7.0,20.0,as printed,corrected,test_order,10,2.0,1.0,1.375,26.055788515874102,5.263214633630578,0,7.506900314950467
11,2.0,20.0,as printed,corrected,test_order,20,1.5,1.0,0.5,33.2290712356403,12.39625193016325,0,7.562532316580355
11,2.0,20.0,as printed,corrected,blocks,20,1.5,1.0,0.5,33.2690772729425,12.40491662852112,0,7.567399390146361
11,7.0,20.0,repaired,corrected,per_device_sf,100,3.1,0.95,1.3333333333333333,15.714528933076934,6.175313961793358,0,7.572317622820362
11,7.0,20.0,as printed,corrected,expanding,10,0.95,1.0,1.375,36.253346342399105,6.41904098112344,0,7.592238732352254
11,7.0,20.0,as printed,corrected,expanding,20,0.95,1.0,1.375,36.253346342399105,6.41904098112344,0,7.592238732352254
11,7.0,20.0,as printed,corrected,expanding,50,0.95,1.0,1.375,36.253346342399105,6.41904098112344,0,7.592238732352254
11,7.0,20.0,as printed,corrected,expanding,100,0.95,1.0,1.375,36.253346342399105,6.41904098112344,0,7.592238732352254
11,2.0,20.0,repaired,corrected,per_device_max,10,1.2,0.95,0.5,35.43459783235963,14.233445850175308,0,7.616804368253493
11,2.0,20.0,repaired,corrected,per_device_max,100,1.2,0.95,0.5,35.43459783235963,14.233445850175308,0,7.616804368253493
